0.224373 0.975212
0.225887 0.97488
0.227402 0.974545
0.228916 0.974209
0.230431 0.97387
0.231946 0.973529
0.23346 0.973185
0.234975 0.97284
0.23649 0.972492
0.238004 0.972143
0.239519 0.971791
0.241034 0.971437
0.242549 0.97108
0.244063 0.970722
0.245578 0.970362
0.247093 0.969999
0.248608 0.969634
0.250123 0.969267
0.251638 0.968898
0.253153 0.968527
0.254668 0.968153
0.256183 0.967778
0.257698 0.9674
0.259213 0.96702
0.260728 0.966638
0.262243 0.966254
0.263758 0.965868
0.265273 0.96548
0.266789 0.965089
0.268304 0.964697
0.269819 0.964302
0.271334 0.963905
0.27285 0.963506
0.274365 0.963105
0.27588 0.962701
0.277396 0.962296
0.278911 0.961888
0.280427 0.961479
0.281942 0.961067
0.283458 0.960653
0.284973 0.960237
0.286489 0.959819
0.288004 0.959399
0.28952 0.958976
0.291036 0.958552
0.292551 0.958125
0.294067 0.957696
0.295583 0.957265
0.297099 0.956833
0.298614 0.956397
0.30013 0.95596
0.301646 0.955521
0.303162 0.95508
0.304678 0.954636
0.306194 0.954191
0.30771 0.953743
0.309226 0.953293
0.310742 0.952841
0.312258 0.952387
0.313774 0.951931
0.31529 0.951473
0.316807 0.951013
0.318323 0.95055
0.319839 0.950086
0.321355 0.949619
0.322872 0.949151
0.324388 0.94868
0.325904 0.948207
0.327421 0.947733
0.328937 0.947256
0.330454 0.946777
0.33197 0.946295
0.333487 0.945812
0.335003 0.945327
0.33652 0.94484
0.338037 0.94435
0.339553 0.943859
0.34107 0.943365
0.342587 0.94287
0.344104 0.942372
0.345621 0.941872
0.347137 0.94137
0.348654 0.940866
0.350171 0.94036
0.351688 0.939852
0.353205 0.939342
0.354722 0.93883
0.356239 0.938316
0.357757 0.9378
0.359274 0.937282
0.360791 0.936761
0.362308 0.936239
0.363825 0.935714
0.365343 0.935188
0.36686 0.934659
0.368377 0.934129
0.369895 0.933596
0.371412 0.933062
0.37293 0.932525
0.374447 0.931986
0.375965 0.931445
0.377483 0.930902
0.379 0.930358
0.380518 0.929811
0.382036 0.929262
0.383554 0.928711
0.385071 0.928158
0.386589 0.927603
0.388107 0.927046
0.389625 0.926487
0.391143 0.925926
0.392661 0.925363
0.394179 0.924798
0.395697 0.92423
0.397215 0.923661
0.398734 0.92309
0.400252 0.922517
0.40177 0.921942
0.403288 0.921365
0.404807 0.920785
0.406325 0.920204
0.407844 0.919621
0.409362 0.919036
0.410881 0.918448
0.412399 0.917859
0.413918 0.917268
0.415436 0.916675
0.416955 0.91608
0.418474 0.915482
0.419993 0.914883
0.421512 0.914282
0.42303 0.913679
0.424549 0.913074
0.426068 0.912466
0.427587 0.911857
0.429106 0.911246
0.430625 0.910633
0.432145 0.910018
0.433664 0.909401
0.435183 0.908782
0.436702 0.908161
0.438222 0.907538
0.439741 0.906913
0.44126 0.906286
0.44278 0.905657
0.444299 0.905026
0.445819 0.904393
0.447339 0.903759
0.448858 0.903122
0.450378 0.902483
0.451898 0.901842
0.453417 0.9012
0.454937 0.900555
0.456457 0.899909
0.457977 0.89926
0.459497 0.89861
0.461017 0.897957
0.462537 0.897303
0.464057 0.896647
0.465578 0.895989
0.467098 0.895328
0.468618 0.894666
0.470138 0.894002
0.471659 0.893336
0.473179 0.892668
0.4747 0.891998
0.47622 0.891327
0.477741 0.890653
0.479262 0.889977
0.480782 0.8893
0.482303 0.88862
0.483824 0.887939
0.485345 0.887255
0.486865 0.88657
